;adjacent_bz_key;adjacent_systems_label;bz_key;country_key;direction_key;indicator;period_from;period_to;region_key;value
656;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-610638458.0
657;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-163436144.0
658;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-163436144.0
659;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-163255102.0
660;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-60701784.0
661;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-60701784.0
662;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-60633490.0
663;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-129999480.0
664;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-129999480.0
665;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-560266590.0
666;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-25968000.0
667;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-25968000.0
668;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;-26163410.0
669;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;855654240.0
670;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;855654240.0
671;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-21T06:00:00+01:00;2021-01-22T06:00:00+01:00;WE;855661684.0
672;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-30841820.0
673;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-329943617.0
674;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;63883947.0
675;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;67969093.0
676;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;134717766.635
677;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;1054104190.0
678;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;1054104190.0
679;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;1285633912.3
680;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;1720386722.0
681;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;1720386722.0
682;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;3510807519.2
683;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-1393810986.0
684;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-1393810986.0
685;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-3243169375.0
686;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-170943936.0
687;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-170943936.0
688;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-830252376.0
689;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-206342060.0
690;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-206342060.0
691;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-206976536.0
692;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-58467784.0
693;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-58467784.0
694;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-49569390.0
695;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-144502958.0
696;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-144502958.0
697;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-237342380.0
698;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-25968000.0
699;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-25968000.0
700;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;-26070610.0
701;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;856839456.0
702;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;856839456.0
703;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-22T06:00:00+01:00;2021-01-23T06:00:00+01:00;WE;856946175.0
704;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-33548940.0
705;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-307436147.5
706;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;64598533.0
707;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;65415850.0
708;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;133203330.163
709;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;1151753206.0
710;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;1151753206.0
711;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;1491991889.9
712;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;1708038338.0
713;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;1708038338.0
714;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;3439163030.6
715;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-1369375310.0
716;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-1369375310.0
717;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-3228075905.0
718;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-168617984.0
719;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-166617984.0
720;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-833403767.0
721;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-149286144.0
722;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-149286144.0
723;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-149094061.0
724;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-59432784.0
725;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-59432784.0
726;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-56606799.0
727;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-280150296.0
728;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-280150296.0
729;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-574041153.0
730;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-25968000.0
731;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-25968000.0
732;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;-26096390.0
733;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;856799496.0
734;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;856799496.0
735;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-23T06:00:00+01:00;2021-01-24T06:00:00+01:00;WE;856763168.0
736;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-34776362.0
737;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-314546948.9
738;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;63854044.0
739;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;65394288.0
740;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;132287221.065
741;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;1166855394.0
742;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;1167463242.0
743;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;1565499472.862
744;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;1713253175.0
745;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;1713793175.0
746;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;3345010213.6
747;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-1395799423.0
748;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-1395799423.0
749;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-3225934338.0
750;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-169707648.0
751;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-166407648.0
752;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-849988133.0
753;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-142330144.0
754;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-142330144.0
755;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-143743488.0
756;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-57612784.0
757;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-57612784.0
758;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-55600123.0
759;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-259543272.0
760;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-259543272.0
761;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-517502521.0
762;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-25128000.0
763;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-25128000.0
764;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;-26150030.0
765;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;856446096.0
766;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;856446096.0
767;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-24T06:00:00+01:00;2021-01-25T06:00:00+01:00;WE;856484163.0
768;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-38493668.0
769;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-382711830.9
770;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;64104982.0
771;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;65745724.0
772;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;133023479.941
773;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;1370627577.0
774;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;1372060377.0
775;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;1996823072.4
776;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;1730496591.0
777;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;1730496591.0
778;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;3525846936.4
779;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-1405883820.0
780;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-1405883820.0
781;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-2637012446.0
782;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-170895264.0
783;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-170895264.0
784;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-784846721.0
785;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-160704326.0
786;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-160704326.0
787;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-164349051.0
788;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-63134784.0
789;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-63134784.0
790;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-63019461.0
791;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-232208532.0
792;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-232208532.0
793;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-462989668.0
794;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-25968000.0
795;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-25968000.0
796;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;-26108490.0
797;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;855907248.0
798;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;855907248.0
799;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-25T06:00:00+01:00;2021-01-26T06:00:00+01:00;WE;855823199.0
800;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-37821149.0
801;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-366676434.8
802;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;62322217.0
803;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;68563989.0
804;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;134376956.06599998
805;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;1285433188.0
806;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;1285433188.0
807;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;1738087422.0
808;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;1756419238.0
809;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;1756419238.0
810;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;3613672619.0
811;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-1388717168.0
812;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-1388717168.0
813;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-2561891987.0
814;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-171207264.0
815;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-171207264.0
816;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-807213192.1
817;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-118728144.0
818;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-118728144.0
819;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-114943711.0
