;period_from;period_to;point_type;cross_border_point_type;eu_relationship;region_key;adjacent_region_key;indicator;direction_key;value
6708;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;4247537971.0800004
6709;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1897551313.1999998
6710;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;295193232.0
6711;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;52261152.0
6712;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;5366067260.800002
6713;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;333699659.65599996
6714;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6715;2021-11-05T06:00:00+01:00;2021-11-06T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6716;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;379357874.14
6717;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;142665763.99400002
6718;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;69094610.0
6719;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;279542.0
6720;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5389210640.0
6721;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6722;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;5498259089.114
6723;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6724;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;2373448790.0
6725;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7761189674.0
6726;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6727;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;256733984.0
6728;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2992845714.08
6729;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;523122098.96
6730;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;79959442.0
6731;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;31586722.0
6732;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1428191170.7999997
6733;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;723682263.348
6734;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6735;2021-11-06T06:00:00+01:00;2021-11-07T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6736;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;365923096.48
6737;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;147248368.072
6738;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;72766135.0
6739;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;0.0
6740;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5288492168.0
6741;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6742;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;5593372403.599999
6743;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6744;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;2369635300.0
6745;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7716792914.0
6746;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6747;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;224966972.0
6748;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2430587429.2
6749;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;450764272.96000004
6750;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;83312528.0
6751;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;21085952.0
6752;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1392896594.6000001
6753;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;758196723.368
6754;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6755;2021-11-07T06:00:00+01:00;2021-11-08T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6756;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;537512488.72
6757;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;149980657.641
6758;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;3824330.0
6759;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;685415656.46
6760;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5330733618.0
6761;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6762;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;5620143545.200001
6763;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6764;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;2681951290.0
6765;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7826357202.0
6766;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6767;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;277876092.0
6768;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2390984940.5200005
6769;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1123808260.4
6770;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;60759528.0
6771;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;24811166.0
6772;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;2943325677.0
6773;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;98810564.67999999
6774;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6775;2021-11-08T06:00:00+01:00;2021-11-09T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6776;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;499855931.3
6777;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;144556199.272
6778;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
6779;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;1195666695.5
6780;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5560764984.0
6781;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6782;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;5656602460.8
6783;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6784;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3307358126.0
6785;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7216438504.0
6786;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6787;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;223363616.0
6788;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2592074518.8
6789;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1141285356.6
6790;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;85586600.0
6791;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;25298970.0
6792;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1171494849.6800003
6793;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;105046209.09600002
6794;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6795;2021-11-09T06:00:00+01:00;2021-11-10T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6796;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;579763419.5
6797;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;140910790.328
6798;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
6799;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;743157027.35
6800;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5560428674.0
6801;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6802;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;5616239626.800001
6803;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6804;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3432461568.0
6805;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;6218789475.0
6806;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6807;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;280345204.0
6808;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2788933553.1
6809;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;2062219378.8000002
6810;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;109936156.0
6811;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;25334790.0
6812;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;2435659817.4799995
6813;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;96312526.0
6814;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;0.0
6815;2021-11-10T06:00:00+01:00;2021-11-11T06:00:00+01:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
6816;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;587479059.7
6817;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;150814613.088
6818;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
6819;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;691644155.45
6820;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5598233644.0
6821;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
6822;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;4154689021.3999996
6823;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
6824;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3163479804.0
6825;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;5791389444.0
6826;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
6827;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;158619868.0
6828;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;2729366496.6
6829;2021-11-11T06:00:00+01:00;2021-11-12T06:00:00+01:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1759333528.6
