;period_from;period_to;region_key;country_key;adjacent_bz_key;adjacent_systems_key;adjacent_systems_label;indicator;direction_key;note;value
43;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Nomination/Renomination;exit;;552000.0
44;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Physical Flow;entry;;290960074.0
45;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Physical Flow;exit;;0.0
46;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Allocation;entry;;24990048.0
47;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;entry;;24990048.0
48;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Physical Flow;entry;;24995266.0
49;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Physical Flow;exit;;0.0
50;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Allocation;exit;;10190400.0
51;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Nomination/Renomination;exit;;10190400.0
52;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Physical Flow;entry;;0.0
53;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Physical Flow;exit;;10193000.0
54;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Allocation;exit;;1848000.0
55;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Nomination/Renomination;exit;;1848000.0
56;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Physical Flow;entry;;0.0
57;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Physical Flow;exit;;0.0
58;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Allocation;entry;;480000.0
59;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Nomination/Renomination;entry;;480000.0
60;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Physical Flow;entry;;0.0
61;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Allocation;entry;;190755467.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Allocation;exit;;0.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Nomination/Renomination;entry;;190755467.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Nomination/Renomination;exit;;0.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Physical Flow;entry;;190555556.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK-NI------;TransmissionUK-NI------;NI;Allocation;exit;;0.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;UK;IE;UK-NI------;TransmissionUK-NI------;NI;Physical Flow;exit;;0.0
7;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Allocation;entry;;195928382.0
8;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Allocation;exit;;0.0
9;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Nomination/Renomination;entry;;195928382.0
10;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Nomination/Renomination;exit;;0.0
11;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK---------;TransmissionUK---------;UK;Physical Flow;entry;;195855556.0
12;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK-NI------;TransmissionUK-NI------;NI;Allocation;exit;;0.0
13;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;UK;IE;UK-NI------;TransmissionUK-NI------;NI;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Allocation;exit;;1632110490.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Nomination/Renomination;exit;;1781158157.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Physical Flow;exit;;1763625720.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Allocation;exit;;777774438.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;719695620.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;777774437.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;162335320.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;162335320.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;162437415.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Allocation;entry;;103273811.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Nomination/Renomination;entry;;108570786.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Physical Flow;entry;;103273809.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Allocation;entry;;775734130.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Allocation;exit;;93129895.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Nomination/Renomination;entry;;676851676.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Physical Flow;entry;;682638392.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Physical Flow;exit;;34696.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Allocation;entry;;733321909.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;entry;;733321909.0
19;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Physical Flow;entry;;733970868.0
20;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Physical Flow;exit;;0.0
21;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Allocation;entry;;10522290.0
22;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Allocation;exit;;25613168.0
23;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;entry;;10522290.0
24;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;exit;;20016000.0
25;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Physical Flow;entry;;0.0
26;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Physical Flow;exit;;21107956.0
27;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;SI---------;TransmissionSI---------;Slovenia;Physical Flow;entry;;0.0
28;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CH/IT;IT;SI---------;TransmissionSI---------;Slovenia;Physical Flow;exit;;0.0
29;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Allocation;exit;;1582952640.0
30;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Nomination/Renomination;exit;;1763970780.0
31;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Distribution;Distribution;Physical Flow;exit;;1733538206.0
32;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Allocation;exit;;804084136.0
33;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;714840685.0
34;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;804084143.0
35;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;162335320.0
36;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;162335320.0
37;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;161157969.0
38;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Allocation;entry;;102884318.0
39;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Nomination/Renomination;entry;;108447539.0
40;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Production;Production;Physical Flow;entry;;102884315.0
41;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Allocation;entry;;780951741.0
42;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Allocation;exit;;53576821.0
43;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Nomination/Renomination;entry;;727030462.0
44;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Physical Flow;entry;;727411803.0
45;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;-----------;Storage;Storage;Physical Flow;exit;;34569.0
46;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Allocation;entry;;732905609.0
47;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;entry;;732905609.0
48;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Physical Flow;entry;;731326990.0
49;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;AT---------;TransmissionAT---------;Austria;Physical Flow;exit;;0.0
50;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Allocation;entry;;10522290.0
51;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Allocation;exit;;25171304.0
52;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;entry;;10522290.0
53;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;exit;;20016000.0
54;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Physical Flow;entry;;0.0
55;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;CH---------;TransmissionCH---------;Switzerland;Physical Flow;exit;;14385635.0
56;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;SI---------;TransmissionSI---------;Slovenia;Physical Flow;entry;;0.0
57;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CH/IT;IT;SI---------;TransmissionSI---------;Slovenia;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;55000000.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;55000000.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;53210887.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Allocation;entry;Gazprom Belarus;129868563.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Nomination/Renomination;entry;Gazprom Belarus;115059678.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Physical Flow;entry;Gazprom Belarus;129868563.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Allocation;entry;;15157000.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Allocation;exit;;0.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;entry;;15157000.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;exit;;0.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;entry;;0.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;exit;;0.0
12;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;54400000.0
13;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;54400000.0
14;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;56612725.0
15;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Allocation;entry;Gazprom Belarus;93306161.0
16;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Nomination/Renomination;entry;Gazprom Belarus;115059678.0
17;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;-----------;Transmission;Belarus;Physical Flow;entry;Gazprom Belarus;93306161.0
18;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Allocation;entry;;15783000.0
19;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Allocation;exit;;0.0
20;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;entry;;15783000.0
21;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;exit;;0.0
22;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;entry;;28823358.0
23;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LT;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Allocation;exit;;39969763.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;38560170.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;39659790.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Allocation;entry;;101966444.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Allocation;exit;;3185000.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Nomination/Renomination;entry;;101966444.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Nomination/Renomination;exit;;3185000.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Physical Flow;entry;;79866467.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Allocation;entry;Elering;21000.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Nomination/Renomination;entry;Elering;21000.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Physical Flow;entry;Elering;0.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Allocation;entry;Gazprom;21000.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Nomination/Renomination;entry;Gazprom;21000.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Physical Flow;entry;Gazprom;0.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Allocation;entry;;0.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Allocation;exit;;15157000.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Nomination/Renomination;entry;;0.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Nomination/Renomination;exit;;15157000.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Physical Flow;entry;;0.0
19;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Allocation;exit;;39921308.0
20;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;37908338.0
21;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;40633964.0
22;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Allocation;entry;;103906054.0
23;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Allocation;exit;;2395000.0
24;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Nomination/Renomination;entry;;103906054.0
25;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Nomination/Renomination;exit;;2395000.0
26;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Storage;Storage;Physical Flow;entry;;118091265.0
27;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Allocation;entry;Elering;21000.0
28;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Nomination/Renomination;entry;Elering;21000.0
29;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Estonia;Physical Flow;entry;Elering;0.0
30;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Allocation;entry;Gazprom;21000.0
31;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Nomination/Renomination;entry;Gazprom;21000.0
32;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;-----------;Transmission;Russia;Physical Flow;entry;Gazprom;0.0
33;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Allocation;entry;;0.0
34;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Allocation;exit;;15783000.0
35;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Nomination/Renomination;entry;;0.0
36;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Nomination/Renomination;exit;;15783000.0
37;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;LV;LT---------;TransmissionLT---------;Lithuania;Physical Flow;exit;;28823358.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Distribution;Distribution;Physical Flow;exit;;842762162.9
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Final Consumers;Final Consumers;Allocation;exit;;526761768.2
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;391825598.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;546892642.4
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;40194000.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;exit;;0.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;48469855.9
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Production;Production;Allocation;entry;;728927952.7
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Production;Production;Nomination/Renomination;entry;;723137985.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Production;Production;Physical Flow;entry;;1107782303.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Storage;Storage;Nomination/Renomination;entry;;1301885640.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Storage;Storage;Nomination/Renomination;exit;;116007548.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Storage;Storage;Physical Flow;entry;;860779394.3
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;-----------;Storage;Storage;Physical Flow;exit;;65915374.4
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;entry;;87262599.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;exit;;474489989.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;entry;;87262599.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;exit;;474609989.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Physical Flow;exit;;308121913.4
19;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;entry;;26169819.0
20;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;exit;;204559695.0
21;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;NL;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;entry;;29255016.0
